id,chart,hardness,avg_inference_time,total_inference_time,inference_count,total_prompt_tokens,total_response_tokens,total_tokens,avg_prompt_tokens,avg_response_tokens,avg_total_tokens,token_count,code execution_fail_rate,surface-form check_fail_rate,deconstruction_fail_rate,chart type check_fail_rate,data check_fail_rate,order check_fail_rate,layout check_fail_rate,scale and ticks check_fail_rate,invalid_rate,illegal rate,pass_rate,quality_score,readability_score,is_multi_table,text_model,vision_model
2474,Pie,Medium,8.2625,8.2625,1,931,291,1222,931.0,291.0,1222.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2476,Bar,Medium,7.269,14.5379,2,1861,518,2379,930.5,259.0,1189.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2478,Pie,Medium,18.2743,36.5487,2,1861,513,2374,930.5,256.5,1187.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2479,Grouping Scatter,Medium,8.2073,16.4145,2,1872,591,2463,936.0,295.5,1231.5,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2483,Pie,Easy,18.1081,36.2163,2,1637,351,1988,818.5,175.5,994.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2485,Pie,Easy,5.8643,11.7285,2,1639,416,2055,819.5,208.0,1027.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2489,Pie,Easy,17.9598,53.8794,3,2466,666,3132,822.0,222.0,1044.0,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2503,Bar,Easy,11.3507,79.455,7,5587,1649,7236,798.1429,235.5714,1033.7143,7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2506,Pie,Easy,14.767,44.3011,3,2780,630,3410,926.6667,210.0,1136.6667,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2508,Pie,Medium,14.2058,71.029,5,5262,1281,6543,1052.4,256.2,1308.6,5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2512,Pie,Medium,17.387,52.161,3,3304,797,4101,1101.3333,265.6667,1367.0,3,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2516,Pie,Medium,7.7428,15.4855,2,1812,554,2366,906.0,277.0,1183.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2526,Pie,Easy,16.5617,33.1234,2,1798,369,2167,899.0,184.5,1083.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2536,Pie,Hard,16.6245,33.2491,2,3613,1181,4794,1806.5,590.5,2397.0,2,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2543,Pie,Easy,6.3304,6.3304,1,977,222,1199,977.0,222.0,1199.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2548,Scatter,Easy,38.8172,77.6344,2,6661,2793,9454,3330.5,1396.5,4727.0,2,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2549,Pie,Easy,6.5438,13.0875,2,1528,468,1996,764.0,234.0,998.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2550,Grouping Scatter,Easy,17.7407,53.2221,3,2309,988,3297,769.6667,329.3333,1099.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2564,Pie,Hard,9.3548,9.3548,1,1307,327,1634,1307.0,327.0,1634.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2567,Pie,Easy,5.2883,5.2883,1,833,186,1019,833.0,186.0,1019.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2568,Bar,Easy,15.8042,47.4126,3,2495,641,3136,831.6667,213.6667,1045.3333,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2569,Bar,Easy,15.6033,46.8098,3,2482,651,3133,827.3333,217.0,1044.3333,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2570,Pie,Easy,3.5697,7.1395,2,1653,250,1903,826.5,125.0,951.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2571,Pie,Easy,6.6043,6.6043,1,830,235,1065,830.0,235.0,1065.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2576,Pie,Medium,45.6941,45.6941,1,1151,249,1400,1151.0,249.0,1400.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2578,Bar,Hard,15.5791,15.5791,1,2617,544,3161,2617.0,544.0,3161.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2579,Pie,Medium,5.9897,5.9897,1,1152,211,1363,1152.0,211.0,1363.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2593,Pie,Easy,14.4077,43.2231,3,2708,632,3340,902.6667,210.6667,1113.3333,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2595,Pie,Hard,9.2566,9.2566,1,877,330,1207,877.0,330.0,1207.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2604,Pie,Easy,7.2565,7.2565,1,748,256,1004,748.0,256.0,1004.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2605,Bar,Easy,18.7768,37.5536,2,1497,558,2055,748.5,279.0,1027.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2606,Pie,Easy,8.0454,24.1362,3,3542,849,4391,1180.6667,283.0,1463.6667,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2615,Bar,Hard,35.2742,35.2742,1,2136,609,2745,2136.0,609.0,2745.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2617,Line,Hard,9.1909,9.1909,1,967,315,1282,967.0,315.0,1282.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2620,Pie,Extra Hard,17.25,69.0,4,4330,1424,5754,1082.5,356.0,1438.5,4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2622,Pie,Easy,20.3858,40.7715,2,1510,490,2000,755.0,245.0,1000.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2624,Pie,Easy,14.8506,59.4024,4,3518,902,4420,879.5,225.5,1105.0,4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2630,Pie,Easy,6.1103,18.3309,3,3068,648,3716,1022.6667,216.0,1238.6667,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2631,Bar,Easy,17.9695,53.9086,3,3065,687,3752,1021.6667,229.0,1250.6667,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2633,Scatter,Medium,46.849,46.849,1,2153,527,2680,2153.0,527.0,2680.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2634,Grouping Scatter,Medium,59.7272,59.7272,1,2149,519,2668,2149.0,519.0,2668.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2635,Pie,Medium,11.8338,11.8338,1,1346,419,1765,1346.0,419.0,1765.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2637,Bar,Easy,9.1772,18.3544,2,3232,643,3875,1616.0,321.5,1937.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2638,Bar,Easy,14.6024,29.2049,2,3243,716,3959,1621.5,358.0,1979.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2640,Bar,Medium,8.1846,8.1846,1,1395,285,1680,1395.0,285.0,1680.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2641,Bar,Medium,11.891,59.4552,5,5717,1432,7149,1143.4,286.4,1429.8,5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2642,Pie,Easy,5.6949,11.3897,2,1740,402,2142,870.0,201.0,1071.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2645,Pie,Easy,19.7578,39.5157,2,1848,519,2367,924.0,259.5,1183.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2646,Bar,Medium,14.7944,59.1777,4,3721,883,4604,930.25,220.75,1151.0,4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2652,Bar,Medium,10.7631,21.5263,2,3340,753,4093,1670.0,376.5,2046.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2656,Pie,Hard,7.2001,14.4002,2,1759,505,2264,879.5,252.5,1132.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2657,Bar,Hard,15.9609,31.9218,2,1759,533,2292,879.5,266.5,1146.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2693,Pie,Medium,11.4204,22.8407,2,3223,799,4022,1611.5,399.5,2011.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2694,Bar,Medium,28.0514,28.0514,1,2235,504,2739,2235.0,504.0,2739.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2695,Pie,Easy,6.2939,18.8816,3,2451,665,3116,817.0,221.6667,1038.6667,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2703,Bar,Medium,23.3074,46.6147,2,1644,476,2120,822.0,238.0,1060.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2705,Pie,Easy,17.7957,53.3871,3,2873,661,3534,957.6667,220.3333,1178.0,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2708,Scatter,Medium,32.9824,65.9648,2,4050,1033,5083,2025.0,516.5,2541.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2709,Grouping Scatter,Medium,41.268,123.804,3,3952,1278,5230,1317.3333,426.0,1743.3333,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2724,Bar,Easy,24.4023,48.8045,2,2133,408,2541,1066.5,204.0,1270.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2734,Pie,Medium,11.0627,22.1253,2,2139,789,2928,1069.5,394.5,1464.0,2,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2736,Pie,Medium,9.2946,37.1784,4,3545,1002,4547,886.25,250.5,1136.75,4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2743,Scatter,Easy,13.1995,13.1995,1,1872,458,2330,1872.0,458.0,2330.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2745,Grouping Scatter,Easy,46.3835,46.3835,1,2007,831,2838,2007.0,831.0,2838.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2748,Pie,Medium,8.8699,17.7397,2,1657,633,2290,828.5,316.5,1145.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2749,Bar,Medium,11.3408,11.3408,1,828,407,1235,828.0,407.0,1235.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2750,Stacked Bar,Hard,20.4243,40.8485,2,1782,699,2481,891.0,349.5,1240.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2752,Pie,Easy,20.4229,61.2688,3,2647,635,3282,882.3333,211.6667,1094.0,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2757,Pie,Easy,5.6176,11.2351,2,1644,398,2042,822.0,199.0,1021.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2759,Pie,Easy,19.0076,57.0227,3,3575,989,4564,1191.6667,329.6667,1521.3333,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2764,Pie,Easy,14.8798,44.6393,3,2473,747,3220,824.3333,249.0,1073.3333,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2767,Pie,Easy,6.6143,6.6143,1,881,232,1113,881.0,232.0,1113.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2775,Pie,Easy,17.9087,53.726,3,2662,702,3364,887.3333,234.0,1121.3333,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2780,Bar,Extra Hard,14.9473,14.9473,1,2458,452,2910,2458.0,452.0,2910.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2781,Grouping Line,Extra Hard,10.4907,10.4907,1,2462,326,2788,2462.0,326.0,2788.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2782,Line,Extra Hard,13.6737,13.6737,1,2463,439,2902,2463.0,439.0,2902.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2785,Pie,Hard,11.2233,33.67,3,4049,1194,5243,1349.6667,398.0,1747.6667,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2787,Pie,Easy,12.1391,24.2781,2,3034,861,3895,1517.0,430.5,1947.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2795,Pie,Medium,15.2701,45.8102,3,4961,1614,6575,1653.6667,538.0,2191.6667,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2799,Pie,Easy,10.427,20.8541,2,1488,744,2232,744.0,372.0,1116.0,2,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2802,Bar,Medium,6.9276,27.7105,4,3148,975,4123,787.0,243.75,1030.75,4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2804,Pie,Medium,8.2652,16.5304,2,1613,586,2199,806.5,293.0,1099.5,2,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2806,Pie,Easy,13.3986,26.7971,2,1607,399,2006,803.5,199.5,1003.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2807,Bar,Easy,20.4731,61.4192,3,2418,699,3117,806.0,233.0,1039.0,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2808,Bar,Hard,8.5498,17.0996,2,1898,605,2503,949.0,302.5,1251.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2809,Pie,Easy,34.9999,34.9999,1,799,251,1050,799.0,251.0,1050.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2810,Bar,Easy,7.1687,14.3373,2,1606,508,2114,803.0,254.0,1057.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2817,Pie,Medium,5.8449,5.8449,1,964,201,1165,964.0,201.0,1165.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2818,Bar,Medium,22.7862,45.5724,2,1921,486,2407,960.5,243.0,1203.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2820,Bar,Easy,18.7626,112.5758,6,4631,1411,6042,771.8333,235.1667,1007.0,6,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2822,Pie,Medium,9.3031,9.3031,1,1114,326,1440,1114.0,326.0,1440.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2830,Bar,Easy,6.3454,6.3454,1,821,223,1044,821.0,223.0,1044.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2847,Pie,Extra Hard,12.8729,51.4918,4,4340,1190,5530,1085.0,297.5,1382.5,4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2848,Bar,Extra Hard,11.9247,59.6234,5,5426,1656,7082,1085.2,331.2,1416.4,5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2850,Bar,Hard,7.3829,14.7658,2,2026,519,2545,1013.0,259.5,1272.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2851,Bar,Hard,35.8159,35.8159,1,1014,286,1300,1014.0,286.0,1300.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2852,Bar,Extra Hard,10.2275,10.2275,1,1664,349,2013,1664.0,349.0,2013.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2857,Bar,Hard,16.3299,48.9898,3,3046,792,3838,1015.3333,264.0,1279.3333,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2858,Pie,Medium,13.7245,41.1734,3,5016,1449,6465,1672.0,483.0,2155.0,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2861,Pie,Easy,18.185,18.185,1,881,199,1080,881.0,199.0,1080.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2864,Pie,Medium,13.3735,66.8675,5,5231,1418,6649,1046.2,283.6,1329.8,5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2866,Pie,Medium,15.3449,61.3797,4,3546,1197,4743,886.5,299.25,1185.75,4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2874,Scatter,Easy,6.094,6.094,1,795,215,1010,795.0,215.0,1010.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2881,Pie,Easy,21.9901,43.9803,2,1564,481,2045,782.0,240.5,1022.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2885,Pie,Medium,13.8983,27.7966,2,3382,986,4368,1691.0,493.0,2184.0,2,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
